			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 4 	 257.66 	 2 	 4.11 	 1 	 1 	 1 	 -10.81 	 2.61 	 37.09 	 6 	 28 	 87 
	 5 	 271.77 	 4 	 6.87 	 1 	 1 	 0 	 8.38 	 1.97 	 52.15 	 4 	 4 	 91 
	 5 	 288.14 	 1 	 10.00 	 1 	 0 	 0 	 -7.19 	 -4.49 	 90.89 	 0 	 4 	 91 
	 5 	 299.38 	 3 	 7.18 	 1 	 1 	 0 	 -5.97 	 4.74 	 69.45 	 3 	 7 	 94 
	 5 	 309.48 	 5 	 4.84 	 1 	 1 	 0 	 5.12 	 0.66 	 51.14 	 6 	 13 	 100 
	 5 	 316.38 	 2 	 3.12 	 1 	 1 	 0 	 -10.56 	 1.13 	 40.83 	 7 	 20 	 107 
	 6 	 321.42 	 4 	 2.43 	 1 	 1 	 0 	 9.13 	 3.86 	 37.00 	 8 	 8 	 115 
	 6 	 329.75 	 1 	 6.48 	 1 	 1 	 0 	 -4.07 	 -5.49 	 70.36 	 4 	 12 	 119 
	 6 	 340.22 	 3 	 8.46 	 1 	 1 	 0 	 -4.74 	 4.49 	 108.53 	 2 	 14 	 121 
	 6 	 345.81 	 5 	 3.85 	 1 	 1 	 0 	 3.73 	 1.15 	 42.02 	 7 	 21 	 128 
	 6 	 353.34 	 2 	 5.51 	 1 	 1 	 0 	 -8.93 	 0.43 	 57.66 	 5 	 26 	 133 
	 7 	 365.41 	 3 	 9.82 	 1 	 1 	 1 	 -5.03 	 2.39 	 102.44 	 1 	 1 	 134 
	 7 	 375.48 	 2 	 8.24 	 1 	 1 	 1 	 -9.39 	 1.69 	 92.52 	 2 	 3 	 136 
	 7 	 384.70 	 1 	 7.36 	 1 	 1 	 1 	 -4.64 	 -2.72 	 74.24 	 3 	 6 	 139 
	 7 	 392.66 	 5 	 6.22 	 1 	 1 	 1 	 6.34 	 -0.46 	 65.52 	 4 	 10 	 143 
	 7 	 398.64 	 2 	 4.07 	 1 	 1 	 1 	 -10.19 	 -0.49 	 56.17 	 6 	 16 	 149 
	 8 	 407.38 	 3 	 6.30 	 1 	 1 	 1 	 -8.84 	 2.36 	 40.19 	 4 	 4 	 153 
	 8 	 413.31 	 1 	 4.06 	 1 	 1 	 1 	 -4.86 	 -2.78 	 41.10 	 6 	 10 	 159 
	 8 	 421.48 	 5 	 6.35 	 1 	 1 	 1 	 4.52 	 -0.80 	 67.70 	 4 	 14 	 163 
	 8 	 430.80 	 2 	 7.04 	 1 	 1 	 1 	 -8.97 	 1.56 	 78.59 	 3 	 17 	 166 
	 8 	 438.48 	 5 	 5.74 	 1 	 1 	 1 	 3.64 	 0.85 	 64.72 	 5 	 22 	 171 
	 9 	 448.75 	 5 	 8.07 	 1 	 1 	 1 	 4.43 	 1.25 	 53.03 	 2 	 2 	 173 
	 9 	 458.47 	 2 	 7.93 	 1 	 1 	 1 	 -6.92 	 1.58 	 82.72 	 3 	 5 	 176 
	 9 	 466.92 	 5 	 6.45 	 1 	 1 	 1 	 5.26 	 0.77 	 65.94 	 4 	 9 	 180 
	 9 	 477.33 	 2 	 8.42 	 1 	 1 	 1 	 -11.39 	 1.11 	 90.52 	 2 	 11 	 182 
	 9 	 482.91 	 5 	 3.65 	 1 	 1 	 1 	 4.43 	 2.66 	 46.08 	 7 	 18 	 189 
	 10 	 490.02 	 4 	 4.88 	 1 	 1 	 0 	 7.65 	 5.90 	 31.94 	 6 	 6 	 195 
	 10 	 495.06 	 1 	 3.11 	 1 	 1 	 0 	 -5.22 	 -3.76 	 32.71 	 7 	 13 	 202 
	 10 	 506.08 	 3 	 8.99 	 1 	 1 	 0 	 -7.35 	 3.43 	 55.15 	 2 	 15 	 204 
	 10 	 512.81 	 5 	 4.89 	 1 	 1 	 0 	 7.86 	 0.29 	 53.03 	 6 	 21 	 210 
	 10 	 519.66 	 2 	 4.97 	 1 	 1 	 0 	 -9.59 	 1.70 	 50.68 	 6 	 27 	 216 
