			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 5 	 335.00 	 1 	 5.36 	 1 	 1 	 1 	 -3.23 	 -4.63 	 93.00 	 5 	 11 	 48 
	 5 	 347.14 	 6 	 10.00 	 1 	 0 	 1 	 3.15 	 -7.85 	 83.49 	 0 	 11 	 48 
	 5 	 350.88 	 5 	 2.84 	 1 	 1 	 1 	 5.55 	 -1.92 	 33.85 	 8 	 19 	 56 
	 6 	 358.06 	 3 	 4.77 	 1 	 1 	 1 	 -5.79 	 4.28 	 50.00 	 6 	 6 	 62 
	 6 	 367.27 	 4 	 7.06 	 1 	 1 	 1 	 6.22 	 0.01 	 98.28 	 3 	 9 	 65 
	 6 	 379.20 	 5 	 10.00 	 1 	 0 	 1 	 -1.81 	 -6.38 	 155.67 	 0 	 9 	 65 
	 6 	 390.28 	 2 	 9.83 	 1 	 1 	 1 	 -8.40 	 -0.68 	 129.53 	 1 	 10 	 66 
	 6 	 402.19 	 1 	 10.00 	 1 	 0 	 1 	 -8.29 	 -2.47 	 139.94 	 0 	 10 	 66 
	 7 	 409.59 	 3 	 6.04 	 1 	 1 	 1 	 -5.66 	 3.82 	 102.49 	 4 	 4 	 70 
	 7 	 417.05 	 4 	 5.53 	 1 	 1 	 1 	 8.36 	 4.18 	 90.53 	 5 	 9 	 75 
	 7 	 427.63 	 1 	 8.47 	 1 	 1 	 1 	 -4.79 	 -5.98 	 134.89 	 2 	 11 	 77 
	 7 	 439.66 	 5 	 9.65 	 1 	 1 	 1 	 4.05 	 0.59 	 110.10 	 1 	 12 	 78 
	 7 	 451.28 	 6 	 10.00 	 1 	 0 	 1 	 10.20 	 -4.27 	 84.35 	 0 	 12 	 78 
	 8 	 459.73 	 3 	 7.08 	 1 	 1 	 1 	 -4.89 	 6.95 	 45.25 	 3 	 3 	 81 
	 8 	 471.64 	 6 	 10.00 	 1 	 0 	 1 	 8.83 	 -7.80 	 135.45 	 0 	 3 	 81 
	 8 	 481.11 	 5 	 8.29 	 1 	 1 	 1 	 4.08 	 2.36 	 134.12 	 2 	 5 	 83 
	 8 	 491.52 	 2 	 8.58 	 1 	 1 	 1 	 -11.02 	 1.29 	 121.81 	 2 	 7 	 85 
	 8 	 496.30 	 4 	 2.77 	 1 	 1 	 1 	 9.61 	 5.46 	 36.04 	 8 	 15 	 93 
	 9 	 501.73 	 3 	 3.13 	 1 	 1 	 1 	 -6.43 	 5.35 	 34.61 	 7 	 7 	 100 
	 9 	 513.70 	 1 	 10.00 	 1 	 0 	 1 	 -5.33 	 -4.45 	 125.53 	 0 	 7 	 100 
	 9 	 524.55 	 6 	 10.00 	 1 	 0 	 1 	 0.55 	 0.44 	 161.61 	 0 	 7 	 100 
	 9 	 531.03 	 4 	 5.59 	 1 	 1 	 1 	 9.47 	 4.67 	 56.40 	 5 	 12 	 105 
	 9 	 543.23 	 1 	 10.00 	 1 	 0 	 1 	 -1.18 	 -6.27 	 129.88 	 0 	 12 	 105 
	 10 	 554.52 	 6 	 10.00 	 1 	 0 	 1 	 15.46 	 -3.07 	 157.47 	 0 	 0 	 105 
	 10 	 565.34 	 1 	 10.00 	 1 	 0 	 1 	 -4.66 	 -2.55 	 126.86 	 0 	 0 	 105 
	 10 	 576.09 	 3 	 10.00 	 1 	 0 	 1 	 -2.49 	 5.33 	 160.12 	 0 	 0 	 105 
	 10 	 586.94 	 5 	 9.78 	 1 	 1 	 1 	 6.91 	 -1.87 	 92.18 	 1 	 1 	 106 
	 10 	 598.59 	 2 	 10.00 	 0 	 0 	 1 	 -3.52 	 -8.60 	 153.39 	 0 	 1 	 106 
	 11 	 609.63 	 5 	 10.00 	 1 	 0 	 1 	 7.64 	 7.68 	 91.28 	 0 	 0 	 106 
	 11 	 620.33 	 1 	 10.00 	 1 	 0 	 1 	 0.75 	 1.06 	 149.08 	 0 	 0 	 106 
	 11 	 630.66 	 3 	 8.95 	 1 	 1 	 1 	 -8.61 	 3.43 	 66.31 	 2 	 2 	 108 
	 11 	 642.69 	 6 	 10.00 	 0 	 0 	 1 	 -1.75 	 -0.61 	 141.78 	 0 	 2 	 108 
	 11 	 653.92 	 5 	 10.00 	 1 	 0 	 1 	 3.42 	 1.54 	 117.80 	 0 	 2 	 108 
	 12 	 661.27 	 4 	 6.09 	 1 	 1 	 0 	 8.46 	 6.19 	 60.25 	 4 	 4 	 112 
	 12 	 673.17 	 1 	 10.00 	 1 	 0 	 0 	 -2.09 	 -10.21 	 129.53 	 0 	 4 	 112 
	 12 	 677.09 	 3 	 3.11 	 1 	 1 	 0 	 -8.14 	 4.81 	 31.39 	 7 	 11 	 119 
	 12 	 686.14 	 5 	 7.02 	 1 	 1 	 0 	 3.90 	 0.71 	 128.48 	 3 	 14 	 122 
	 12 	 698.00 	 2 	 10.00 	 1 	 0 	 0 	 -6.77 	 6.71 	 146.27 	 0 	 14 	 122 
	 13 	 709.58 	 4 	 10.00 	 1 	 0 	 0 	 8.30 	 3.74 	 140.57 	 0 	 0 	 122 
	 13 	 720.39 	 1 	 10.00 	 0 	 0 	 0 	 7.17 	 -5.36 	 134.28 	 0 	 0 	 122 
	 13 	 726.09 	 3 	 4.75 	 1 	 1 	 0 	 -5.89 	 5.62 	 57.94 	 6 	 6 	 128 
	 13 	 738.05 	 5 	 10.00 	 0 	 0 	 0 	 -14.08 	 5.96 	 118.93 	 0 	 6 	 128 
	 13 	 748.91 	 2 	 9.53 	 1 	 1 	 0 	 -9.20 	 1.43 	 139.33 	 1 	 7 	 129 
	 14 	 761.20 	 2 	 10.00 	 1 	 0 	 1 	 -12.95 	 6.84 	 60.91 	 0 	 0 	 129 
	 14 	 766.52 	 4 	 4.07 	 1 	 1 	 1 	 7.19 	 5.11 	 57.63 	 6 	 6 	 135 
	 14 	 778.42 	 6 	 10.00 	 1 	 0 	 1 	 2.11 	 -4.77 	 123.10 	 0 	 6 	 135 
	 14 	 786.19 	 1 	 6.37 	 1 	 1 	 1 	 -4.58 	 -7.05 	 55.39 	 4 	 10 	 139 
	 14 	 798.13 	 2 	 10.00 	 1 	 0 	 1 	 -5.73 	 6.49 	 73.08 	 0 	 10 	 139 
	 15 	 804.58 	 4 	 4.99 	 1 	 1 	 0 	 9.97 	 7.44 	 66.22 	 6 	 6 	 145 
	 15 	 816.88 	 1 	 10.00 	 1 	 0 	 0 	 -6.97 	 -2.79 	 164.96 	 0 	 6 	 145 
	 15 	 827.88 	 3 	 10.00 	 1 	 0 	 0 	 -8.93 	 2.93 	 58.19 	 0 	 6 	 145 
	 15 	 835.78 	 5 	 6.93 	 1 	 1 	 0 	 3.91 	 1.31 	 63.18 	 4 	 10 	 149 
	 15 	 847.89 	 2 	 10.00 	 1 	 0 	 0 	 -5.85 	 -0.29 	 148.27 	 0 	 10 	 149 
	 16 	 859.28 	 5 	 10.00 	 1 	 0 	 1 	 11.78 	 1.46 	 124.98 	 0 	 0 	 149 
	 16 	 867.17 	 4 	 6.28 	 1 	 1 	 1 	 7.65 	 6.11 	 59.32 	 4 	 4 	 153 
	 16 	 879.02 	 5 	 10.00 	 1 	 0 	 1 	 6.37 	 3.97 	 119.36 	 0 	 4 	 153 
	 16 	 883.81 	 4 	 4.06 	 1 	 1 	 1 	 8.95 	 5.96 	 42.19 	 6 	 10 	 159 
	 16 	 895.66 	 3 	 10.00 	 1 	 0 	 1 	 -4.26 	 4.64 	 124.45 	 0 	 10 	 159 
	 17 	 904.70 	 5 	 7.56 	 1 	 1 	 1 	 2.50 	 0.65 	 112.58 	 3 	 3 	 162 
	 17 	 916.58 	 6 	 10.00 	 1 	 0 	 1 	 4.96 	 1.09 	 133.01 	 0 	 3 	 162 
	 17 	 927.33 	 2 	 10.00 	 0 	 0 	 1 	 -13.06 	 -8.72 	 130.79 	 0 	 3 	 162 
	 17 	 938.11 	 6 	 10.00 	 0 	 0 	 1 	 5.14 	 3.45 	 112.76 	 0 	 3 	 162 
	 17 	 949.09 	 3 	 10.00 	 1 	 0 	 1 	 -9.44 	 8.95 	 149.85 	 0 	 3 	 162 
	 18 	 960.36 	 6 	 10.00 	 1 	 0 	 1 	 5.55 	 1.22 	 106.90 	 0 	 0 	 162 
	 18 	 971.20 	 2 	 10.00 	 1 	 0 	 1 	 -10.56 	 1.72 	 204.95 	 0 	 0 	 162 
	 18 	 981.56 	 6 	 9.29 	 1 	 1 	 1 	 8.44 	 -4.04 	 130.83 	 1 	 1 	 163 
	 18 	 989.56 	 3 	 5.97 	 1 	 1 	 1 	 -7.03 	 5.28 	 76.17 	 5 	 6 	 168 
	 18 	 1001.28 	 2 	 10.00 	 1 	 0 	 1 	 -14.11 	 7.47 	 185.22 	 0 	 6 	 168 
	 19 	 1015.03 	 4 	 5.02 	 1 	 1 	 0 	 8.48 	 6.75 	 46.95 	 5 	 5 	 173 
	 19 	 1027.81 	 1 	 10.00 	 1 	 0 	 0 	 -5.13 	 -5.53 	 97.71 	 0 	 5 	 173 
	 19 	 1033.61 	 3 	 4.96 	 1 	 1 	 0 	 -4.70 	 5.53 	 44.68 	 6 	 11 	 179 
	 19 	 1045.42 	 5 	 10.00 	 1 	 0 	 0 	 4.97 	 4.34 	 142.30 	 0 	 11 	 179 
	 19 	 1056.47 	 2 	 10.00 	 1 	 0 	 0 	 -8.25 	 2.25 	 124.40 	 0 	 11 	 179 
	 20 	 1065.64 	 6 	 7.72 	 1 	 1 	 1 	 8.07 	 -3.73 	 71.35 	 3 	 3 	 182 
	 20 	 1077.58 	 1 	 10.00 	 1 	 0 	 1 	 -4.15 	 -0.71 	 116.23 	 0 	 3 	 182 
	 20 	 1086.31 	 2 	 7.33 	 1 	 1 	 1 	 -7.28 	 -1.05 	 67.29 	 3 	 6 	 185 
	 20 	 1093.75 	 3 	 5.50 	 1 	 1 	 1 	 -7.45 	 6.54 	 28.72 	 5 	 11 	 190 
	 20 	 1105.88 	 6 	 10.00 	 0 	 0 	 1 	 5.49 	 6.37 	 146.61 	 0 	 11 	 190 
	 21 	 1112.56 	 3 	 5.51 	 1 	 1 	 1 	 -5.34 	 5.90 	 105.00 	 5 	 5 	 195 
	 21 	 1119.13 	 4 	 4.53 	 1 	 1 	 1 	 9.82 	 5.40 	 51.25 	 6 	 11 	 201 
	 21 	 1125.77 	 2 	 4.84 	 1 	 1 	 1 	 -10.64 	 1.95 	 73.69 	 6 	 17 	 207 
	 21 	 1131.42 	 4 	 3.65 	 1 	 1 	 1 	 10.77 	 4.60 	 41.93 	 7 	 24 	 214 
	 21 	 1136.89 	 3 	 3.41 	 1 	 1 	 1 	 -6.00 	 3.88 	 35.29 	 7 	 31 	 221 
	 22 	 1149.14 	 6 	 10.00 	 1 	 0 	 1 	 9.55 	 -5.07 	 114.69 	 0 	 0 	 221 
	 22 	 1160.02 	 1 	 10.00 	 0 	 0 	 1 	 6.03 	 -0.75 	 120.61 	 0 	 0 	 221 
	 22 	 1164.17 	 3 	 3.34 	 1 	 1 	 1 	 -5.05 	 5.99 	 43.13 	 7 	 7 	 228 
	 22 	 1172.61 	 4 	 6.46 	 1 	 1 	 1 	 9.97 	 5.76 	 98.37 	 4 	 11 	 232 
	 22 	 1184.66 	 3 	 10.00 	 1 	 0 	 1 	 -5.28 	 2.01 	 132.26 	 0 	 11 	 232 
	 23 	 1195.75 	 5 	 10.00 	 0 	 0 	 1 	 0.21 	 9.46 	 155.01 	 0 	 0 	 232 
	 23 	 1203.61 	 2 	 6.94 	 1 	 1 	 1 	 -10.41 	 1.62 	 145.42 	 4 	 4 	 236 
	 23 	 1215.55 	 1 	 10.00 	 0 	 0 	 1 	 -8.96 	 3.95 	 167.79 	 0 	 4 	 236 
	 23 	 1221.33 	 2 	 4.87 	 1 	 1 	 1 	 -9.12 	 -0.04 	 47.17 	 6 	 10 	 242 
	 23 	 1233.28 	 5 	 10.00 	 1 	 0 	 1 	 7.93 	 3.81 	 139.47 	 0 	 10 	 242 
	 24 	 1243.13 	 3 	 8.26 	 1 	 1 	 1 	 -6.64 	 4.93 	 149.41 	 2 	 2 	 244 
	 24 	 1255.08 	 2 	 10.00 	 1 	 0 	 1 	 -7.73 	 0.73 	 200.30 	 0 	 2 	 244 
	 24 	 1265.84 	 6 	 10.00 	 0 	 0 	 1 	 16.45 	 -3.99 	 163.52 	 0 	 2 	 244 
	 24 	 1276.59 	 1 	 10.00 	 0 	 0 	 1 	 -19.31 	 0.42 	 221.16 	 0 	 2 	 244 
	 24 	 1287.75 	 2 	 10.00 	 1 	 0 	 1 	 -1.84 	 2.34 	 211.18 	 0 	 2 	 244 
	 25 	 1297.03 	 4 	 8.04 	 1 	 1 	 0 	 9.90 	 7.01 	 154.81 	 2 	 2 	 246 
	 25 	 1308.95 	 1 	 10.00 	 1 	 0 	 0 	 -5.78 	 -5.10 	 129.29 	 0 	 2 	 246 
	 25 	 1320.05 	 3 	 10.00 	 1 	 1 	 0 	 -8.26 	 7.06 	 100.60 	 0 	 2 	 246 
	 25 	 1330.23 	 5 	 9.24 	 1 	 1 	 0 	 1.94 	 0.68 	 112.94 	 1 	 3 	 247 
	 25 	 1338.13 	 2 	 6.00 	 1 	 1 	 0 	 -8.63 	 0.70 	 69.18 	 5 	 8 	 252 
	 26 	 1347.13 	 4 	 6.67 	 1 	 1 	 0 	 9.96 	 6.48 	 106.73 	 4 	 4 	 256 
	 26 	 1359.09 	 1 	 10.00 	 0 	 0 	 0 	 -5.08 	 6.67 	 202.12 	 0 	 4 	 256 
	 26 	 1370.28 	 3 	 10.00 	 0 	 0 	 0 	 -3.15 	 -2.57 	 86.88 	 0 	 4 	 256 
	 26 	 1377.05 	 5 	 5.73 	 1 	 1 	 0 	 3.62 	 0.15 	 109.30 	 5 	 9 	 261 
	 26 	 1383.52 	 2 	 4.62 	 1 	 1 	 0 	 -9.10 	 0.08 	 46.68 	 6 	 15 	 267 
	 27 	 1389.42 	 4 	 3.32 	 1 	 1 	 0 	 10.74 	 5.71 	 53.00 	 7 	 7 	 274 
	 27 	 1400.94 	 1 	 9.44 	 1 	 1 	 0 	 -2.42 	 -3.82 	 121.51 	 1 	 8 	 275 
	 27 	 1405.41 	 3 	 2.55 	 1 	 1 	 0 	 -4.01 	 7.32 	 21.59 	 8 	 16 	 283 
	 27 	 1414.28 	 5 	 6.72 	 1 	 1 	 0 	 4.47 	 1.74 	 83.96 	 4 	 20 	 287 
	 27 	 1421.73 	 2 	 5.37 	 1 	 1 	 0 	 -8.27 	 0.28 	 51.74 	 5 	 25 	 292 
	 28 	 1434.19 	 4 	 10.00 	 1 	 1 	 0 	 11.94 	 7.10 	 79.22 	 0 	 0 	 292 
	 28 	 1444.94 	 1 	 10.00 	 1 	 0 	 0 	 -4.39 	 -0.86 	 154.25 	 0 	 0 	 292 
	 28 	 1452.27 	 3 	 5.92 	 1 	 1 	 0 	 -4.74 	 5.79 	 47.83 	 5 	 5 	 297 
	 28 	 1463.95 	 5 	 10.00 	 1 	 0 	 0 	 3.85 	 -3.13 	 164.60 	 0 	 5 	 297 
	 28 	 1474.92 	 2 	 10.00 	 1 	 0 	 0 	 -7.54 	 0.02 	 130.21 	 0 	 5 	 297 
	 29 	 1481.45 	 4 	 5.10 	 1 	 1 	 0 	 10.49 	 5.94 	 86.52 	 5 	 5 	 302 
	 29 	 1493.41 	 1 	 10.00 	 1 	 0 	 0 	 -5.80 	 -3.97 	 164.36 	 0 	 5 	 302 
	 29 	 1496.91 	 3 	 2.73 	 1 	 1 	 0 	 -6.71 	 4.81 	 31.44 	 8 	 13 	 310 
	 29 	 1504.17 	 5 	 5.35 	 1 	 1 	 0 	 4.40 	 1.18 	 105.73 	 5 	 18 	 315 
	 29 	 1511.88 	 2 	 5.48 	 1 	 1 	 0 	 -10.13 	 1.17 	 57.03 	 5 	 23 	 320 
	 30 	 1524.39 	 4 	 10.00 	 1 	 0 	 0 	 5.48 	 6.31 	 80.07 	 0 	 0 	 320 
	 30 	 1535.36 	 1 	 10.00 	 1 	 0 	 0 	 -2.26 	 -2.35 	 98.39 	 0 	 0 	 320 
	 30 	 1540.50 	 3 	 4.29 	 1 	 1 	 0 	 -7.86 	 5.35 	 36.85 	 6 	 6 	 326 
	 30 	 1552.44 	 5 	 10.00 	 1 	 0 	 0 	 10.03 	 2.79 	 140.12 	 0 	 6 	 326 
	 30 	 1560.25 	 2 	 6.59 	 1 	 1 	 0 	 -10.41 	 -0.45 	 92.28 	 4 	 10 	 330 
	 31 	 1572.70 	 1 	 10.00 	 1 	 0 	 1 	 2.30 	 -1.24 	 125.00 	 0 	 0 	 330 
	 31 	 1581.17 	 5 	 7.42 	 1 	 1 	 1 	 6.50 	 1.83 	 106.17 	 3 	 3 	 333 
	 31 	 1589.19 	 3 	 5.85 	 1 	 1 	 1 	 -6.84 	 6.04 	 66.12 	 5 	 8 	 338 
	 31 	 1595.13 	 2 	 3.80 	 1 	 1 	 1 	 -8.43 	 0.16 	 24.48 	 7 	 15 	 345 
	 31 	 1606.89 	 6 	 10.00 	 1 	 0 	 1 	 6.77 	 1.01 	 126.06 	 0 	 15 	 345 
	 32 	 1611.22 	 4 	 3.04 	 1 	 1 	 0 	 11.43 	 7.37 	 45.61 	 7 	 7 	 352 
	 32 	 1623.09 	 1 	 10.00 	 1 	 0 	 0 	 -5.35 	 -4.87 	 120.61 	 0 	 7 	 352 
	 32 	 1626.77 	 3 	 2.86 	 1 	 1 	 0 	 -6.27 	 7.18 	 19.49 	 8 	 15 	 360 
	 32 	 1638.39 	 5 	 10.00 	 0 	 0 	 0 	 10.97 	 8.39 	 147.21 	 0 	 15 	 360 
	 32 	 1649.39 	 2 	 10.00 	 1 	 0 	 0 	 -6.98 	 -1.60 	 118.50 	 0 	 15 	 360 
	 33 	 1660.69 	 6 	 10.00 	 0 	 0 	 1 	 -5.65 	 3.41 	 142.80 	 0 	 0 	 360 
	 33 	 1667.97 	 2 	 6.43 	 1 	 1 	 1 	 -9.96 	 1.08 	 81.47 	 4 	 4 	 364 
	 33 	 1679.98 	 3 	 9.97 	 1 	 1 	 1 	 -7.71 	 6.31 	 91.62 	 1 	 5 	 365 
	 33 	 1691.84 	 1 	 10.00 	 1 	 0 	 1 	 -0.84 	 -7.21 	 126.01 	 0 	 5 	 365 
	 33 	 1702.94 	 5 	 10.00 	 1 	 0 	 1 	 7.47 	 -4.33 	 72.98 	 0 	 5 	 365 
	 34 	 1711.55 	 2 	 7.03 	 1 	 1 	 1 	 -10.49 	 2.44 	 77.30 	 3 	 3 	 368 
	 34 	 1723.19 	 1 	 10.00 	 0 	 0 	 1 	 6.06 	 -1.67 	 123.37 	 0 	 3 	 368 
	 34 	 1734.06 	 4 	 10.00 	 1 	 0 	 1 	 9.10 	 6.80 	 166.00 	 0 	 3 	 368 
	 34 	 1744.78 	 2 	 10.00 	 0 	 0 	 1 	 -4.24 	 -8.48 	 181.33 	 0 	 3 	 368 
	 34 	 1755.55 	 1 	 10.00 	 0 	 0 	 1 	 -15.03 	 -3.85 	 124.42 	 0 	 3 	 368 
	 35 	 1762.16 	 3 	 5.00 	 1 	 1 	 1 	 -8.21 	 4.79 	 71.17 	 5 	 5 	 373 
	 35 	 1774.11 	 5 	 10.00 	 1 	 0 	 1 	 8.12 	 -1.00 	 152.93 	 0 	 5 	 373 
	 35 	 1785.05 	 2 	 10.00 	 0 	 0 	 1 	 3.25 	 -1.94 	 124.28 	 0 	 5 	 373 
	 35 	 1795.77 	 6 	 10.00 	 1 	 0 	 1 	 13.41 	 -9.24 	 213.78 	 0 	 5 	 373 
	 35 	 1806.69 	 2 	 10.00 	 1 	 0 	 1 	 -15.40 	 -1.82 	 255.30 	 0 	 5 	 373 
	 36 	 1818.44 	 4 	 10.00 	 1 	 0 	 0 	 7.87 	 2.57 	 147.22 	 0 	 0 	 373 
	 36 	 1824.64 	 1 	 5.14 	 1 	 1 	 0 	 -4.21 	 -3.77 	 72.65 	 5 	 5 	 378 
	 36 	 1830.28 	 3 	 3.41 	 1 	 1 	 0 	 -6.70 	 4.93 	 28.46 	 7 	 12 	 385 
	 36 	 1835.69 	 5 	 3.60 	 1 	 1 	 0 	 5.81 	 1.86 	 47.36 	 7 	 19 	 392 
	 36 	 1841.64 	 2 	 3.97 	 1 	 1 	 0 	 -9.72 	 -0.21 	 47.28 	 7 	 26 	 399 
	 37 	 1847.30 	 4 	 3.13 	 1 	 1 	 0 	 7.95 	 4.75 	 36.15 	 7 	 7 	 406 
	 37 	 1859.47 	 1 	 10.00 	 1 	 0 	 0 	 -3.13 	 -1.72 	 139.18 	 0 	 7 	 406 
	 37 	 1862.75 	 3 	 2.40 	 1 	 1 	 0 	 -5.33 	 7.61 	 28.44 	 8 	 15 	 414 
	 37 	 1874.45 	 5 	 10.00 	 0 	 0 	 0 	 1.58 	 9.58 	 161.30 	 0 	 15 	 414 
	 37 	 1881.44 	 2 	 5.90 	 1 	 1 	 0 	 -10.32 	 -1.76 	 72.72 	 5 	 20 	 419 
	 38 	 1889.33 	 4 	 5.43 	 1 	 1 	 0 	 10.20 	 5.54 	 69.06 	 5 	 5 	 424 
	 38 	 1899.36 	 1 	 8.30 	 1 	 1 	 0 	 -2.34 	 -4.88 	 138.08 	 2 	 7 	 426 
	 38 	 1908.63 	 3 	 7.24 	 1 	 1 	 0 	 -3.63 	 5.61 	 48.91 	 3 	 10 	 429 
	 38 	 1920.45 	 5 	 10.00 	 1 	 0 	 0 	 -0.06 	 5.58 	 167.78 	 0 	 10 	 429 
	 38 	 1928.92 	 2 	 7.39 	 1 	 1 	 0 	 -8.73 	 2.20 	 98.56 	 3 	 13 	 432 
	 39 	 1941.06 	 5 	 10.00 	 1 	 0 	 1 	 -1.36 	 -4.91 	 159.66 	 0 	 0 	 432 
	 39 	 1951.28 	 2 	 9.20 	 1 	 1 	 1 	 -8.05 	 -1.40 	 186.38 	 1 	 1 	 433 
	 39 	 1963.30 	 3 	 10.00 	 1 	 0 	 1 	 -6.57 	 5.81 	 84.12 	 0 	 1 	 433 
	 39 	 1974.25 	 5 	 10.00 	 1 	 0 	 1 	 1.76 	 7.90 	 190.84 	 0 	 1 	 433 
	 39 	 1985.30 	 3 	 10.00 	 1 	 0 	 1 	 -13.58 	 -2.42 	 227.68 	 0 	 1 	 433 
	 40 	 1989.50 	 4 	 2.78 	 1 	 1 	 0 	 9.37 	 5.17 	 37.00 	 8 	 8 	 441 
	 40 	 2001.52 	 1 	 10.00 	 0 	 0 	 0 	 -9.06 	 5.94 	 234.72 	 0 	 8 	 441 
	 40 	 2011.16 	 3 	 8.06 	 1 	 1 	 0 	 -6.67 	 4.96 	 93.88 	 2 	 10 	 443 
	 40 	 2023.05 	 5 	 10.00 	 0 	 0 	 0 	 12.60 	 3.32 	 111.89 	 0 	 10 	 443 
	 40 	 2033.88 	 2 	 10.00 	 0 	 0 	 0 	 -6.82 	 -10.59 	 229.12 	 0 	 10 	 443 
