			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 4.50 	 8.50 	 4.50 	 -8.50 	 0.00 	 5.50 	 0.00 	 -3.50 	 -4.50 	 6.50 	 -4.50 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 7 	 428.47 	 2 	 4.24 	 1 	 1 	 1 	 -9.23 	 1.71 	 54.40 	 6 	 7 	 78 
	 7 	 437.91 	 5 	 7.46 	 1 	 1 	 1 	 4.27 	 1.69 	 94.49 	 3 	 10 	 81 
	 7 	 448.36 	 6 	 8.37 	 1 	 1 	 1 	 5.87 	 -4.70 	 93.93 	 2 	 12 	 83 
	 8 	 460.75 	 3 	 9.39 	 1 	 1 	 1 	 -3.93 	 3.84 	 58.49 	 1 	 1 	 84 
	 8 	 472.66 	 5 	 10.00 	 1 	 0 	 1 	 10.49 	 -0.45 	 103.21 	 0 	 1 	 84 
	 8 	 482.98 	 6 	 10.00 	 0 	 0 	 1 	 1.76 	 2.66 	 90.31 	 0 	 1 	 84 
	 8 	 491.00 	 3 	 7.06 	 1 	 1 	 1 	 -6.88 	 4.09 	 119.01 	 3 	 4 	 87 
	 8 	 502.58 	 1 	 10.00 	 1 	 0 	 1 	 -0.11 	 2.47 	 138.05 	 0 	 4 	 87 
	 9 	 509.80 	 5 	 5.76 	 1 	 1 	 1 	 4.15 	 -0.96 	 34.29 	 5 	 5 	 92 
	 9 	 521.88 	 1 	 10.00 	 1 	 0 	 1 	 -1.15 	 -5.97 	 85.80 	 0 	 5 	 92 
	 9 	 527.72 	 2 	 5.16 	 1 	 1 	 1 	 -9.95 	 0.85 	 46.36 	 5 	 10 	 97 
	 9 	 534.44 	 1 	 4.62 	 1 	 1 	 1 	 -3.90 	 -6.20 	 40.30 	 6 	 16 	 103 
	 9 	 542.25 	 3 	 5.89 	 1 	 1 	 1 	 -6.48 	 4.38 	 50.33 	 5 	 21 	 108 
	 10 	 554.41 	 4 	 10.00 	 1 	 0 	 0 	 7.53 	 4.34 	 88.47 	 0 	 0 	 108 
	 10 	 565.02 	 1 	 10.00 	 1 	 0 	 0 	 -7.63 	 -5.07 	 106.88 	 0 	 0 	 108 
	 10 	 575.50 	 3 	 10.00 	 1 	 0 	 0 	 -4.36 	 0.32 	 121.94 	 0 	 0 	 108 
	 10 	 580.06 	 5 	 3.63 	 1 	 1 	 0 	 4.54 	 2.03 	 55.50 	 7 	 7 	 115 
	 10 	 584.56 	 2 	 2.71 	 1 	 1 	 0 	 -10.04 	 1.71 	 35.23 	 8 	 15 	 123 
	 11 	 595.55 	 4 	 8.59 	 1 	 1 	 0 	 6.99 	 3.00 	 71.35 	 2 	 2 	 125 
	 11 	 607.36 	 1 	 10.00 	 1 	 0 	 0 	 -5.20 	 -1.96 	 88.53 	 0 	 2 	 125 
	 11 	 614.59 	 3 	 6.32 	 1 	 1 	 0 	 -5.56 	 4.63 	 48.27 	 4 	 6 	 129 
	 11 	 621.03 	 5 	 4.70 	 1 	 1 	 0 	 5.45 	 -0.29 	 50.72 	 6 	 12 	 135 
	 11 	 630.09 	 2 	 7.30 	 1 	 1 	 0 	 -8.65 	 0.56 	 104.61 	 3 	 15 	 138 
	 12 	 638.59 	 4 	 5.66 	 1 	 1 	 0 	 9.60 	 5.13 	 41.71 	 5 	 5 	 143 
	 12 	 647.39 	 1 	 6.56 	 1 	 1 	 0 	 -2.66 	 -6.00 	 78.10 	 4 	 9 	 147 
	 12 	 659.19 	 3 	 10.00 	 1 	 0 	 0 	 -1.85 	 1.18 	 118.54 	 0 	 9 	 147 
	 12 	 668.16 	 5 	 8.06 	 1 	 1 	 0 	 4.88 	 1.23 	 81.64 	 2 	 11 	 149 
	 12 	 680.00 	 2 	 10.00 	 1 	 0 	 0 	 -12.29 	 3.40 	 102.31 	 0 	 11 	 149 
	 13 	 689.92 	 4 	 8.33 	 1 	 1 	 0 	 9.07 	 5.98 	 95.90 	 2 	 2 	 151 
	 13 	 696.39 	 1 	 4.40 	 1 	 1 	 0 	 -4.43 	 -3.97 	 52.47 	 6 	 8 	 157 
	 13 	 701.64 	 3 	 3.32 	 1 	 1 	 0 	 -6.46 	 4.84 	 21.29 	 7 	 15 	 164 
	 13 	 713.66 	 5 	 10.00 	 0 	 0 	 0 	 13.28 	 -1.66 	 72.80 	 0 	 15 	 164 
	 13 	 720.09 	 2 	 5.72 	 1 	 1 	 0 	 -8.57 	 1.91 	 64.19 	 5 	 20 	 169 
	 14 	 725.23 	 4 	 2.93 	 1 	 1 	 0 	 8.27 	 3.97 	 29.05 	 8 	 8 	 177 
	 14 	 737.45 	 1 	 10.00 	 1 	 0 	 0 	 -5.40 	 -6.49 	 86.45 	 0 	 8 	 177 
	 14 	 748.16 	 3 	 10.00 	 1 	 0 	 0 	 -7.97 	 5.50 	 91.94 	 0 	 8 	 177 
	 14 	 755.58 	 5 	 6.70 	 1 	 1 	 0 	 6.48 	 0.24 	 75.04 	 4 	 12 	 181 
	 14 	 763.55 	 2 	 5.77 	 1 	 1 	 0 	 -10.34 	 0.74 	 47.71 	 5 	 17 	 186 
	 15 	 775.11 	 2 	 9.04 	 1 	 1 	 1 	 -11.34 	 -0.18 	 90.99 	 1 	 1 	 187 
	 15 	 786.94 	 5 	 10.00 	 1 	 0 	 1 	 8.69 	 1.78 	 106.12 	 0 	 1 	 187 
	 15 	 797.94 	 2 	 10.00 	 1 	 0 	 1 	 -13.40 	 1.44 	 106.29 	 0 	 1 	 187 
	 15 	 803.09 	 3 	 4.59 	 1 	 1 	 1 	 -6.17 	 7.46 	 52.75 	 6 	 7 	 193 
	 15 	 811.95 	 6 	 6.09 	 1 	 1 	 1 	 6.47 	 -5.35 	 55.53 	 4 	 11 	 197 
	 16 	 824.17 	 4 	 10.00 	 1 	 0 	 0 	 7.67 	 2.28 	 164.00 	 0 	 0 	 197 
	 16 	 835.23 	 1 	 10.00 	 1 	 0 	 0 	 -3.44 	 -1.37 	 89.14 	 0 	 0 	 197 
	 16 	 846.25 	 3 	 10.00 	 1 	 0 	 0 	 -0.37 	 0.22 	 70.19 	 0 	 0 	 197 
	 16 	 853.30 	 5 	 6.08 	 1 	 1 	 0 	 6.02 	 2.78 	 55.06 	 4 	 4 	 201 
	 16 	 860.28 	 2 	 5.04 	 1 	 1 	 0 	 -10.01 	 1.26 	 49.15 	 5 	 9 	 206 
	 17 	 868.67 	 3 	 6.27 	 1 	 1 	 1 	 -6.69 	 4.13 	 64.69 	 4 	 4 	 210 
	 17 	 880.56 	 2 	 10.00 	 1 	 0 	 1 	 -8.25 	 -2.66 	 64.08 	 0 	 4 	 210 
	 17 	 889.42 	 6 	 7.99 	 1 	 1 	 1 	 9.52 	 -5.13 	 92.44 	 3 	 7 	 213 
	 17 	 897.25 	 5 	 5.68 	 1 	 1 	 1 	 4.06 	 1.68 	 50.12 	 5 	 12 	 218 
	 17 	 908.81 	 1 	 10.00 	 1 	 0 	 1 	 -9.02 	 -5.41 	 98.58 	 0 	 12 	 218 
	 18 	 925.53 	 4 	 7.53 	 1 	 1 	 1 	 8.73 	 4.00 	 63.39 	 3 	 3 	 221 
	 18 	 935.06 	 6 	 7.52 	 1 	 1 	 1 	 9.45 	 -5.39 	 62.22 	 3 	 6 	 224 
	 18 	 941.91 	 5 	 5.01 	 1 	 1 	 1 	 6.79 	 -0.18 	 43.06 	 5 	 11 	 229 
	 18 	 953.52 	 3 	 10.00 	 1 	 0 	 1 	 -3.72 	 0.60 	 113.58 	 0 	 11 	 229 
	 18 	 958.05 	 5 	 3.74 	 1 	 1 	 1 	 4.32 	 2.24 	 33.24 	 7 	 18 	 236 
	 19 	 964.78 	 4 	 4.52 	 1 	 1 	 0 	 8.05 	 2.95 	 29.19 	 6 	 6 	 242 
	 19 	 976.61 	 1 	 10.00 	 1 	 0 	 0 	 -5.51 	 -4.60 	 84.29 	 0 	 6 	 242 
	 19 	 987.14 	 3 	 10.00 	 0 	 0 	 0 	 6.65 	 0.27 	 116.80 	 0 	 6 	 242 
	 19 	 991.22 	 5 	 3.44 	 1 	 1 	 0 	 6.31 	 1.62 	 53.93 	 7 	 13 	 249 
	 19 	 997.28 	 2 	 4.05 	 1 	 1 	 0 	 -9.49 	 1.03 	 41.20 	 6 	 19 	 255 
	 20 	 1003.38 	 6 	 3.91 	 1 	 1 	 1 	 5.30 	 -5.70 	 41.02 	 7 	 7 	 262 
	 20 	 1015.00 	 3 	 10.00 	 1 	 0 	 1 	 -3.63 	 -1.09 	 109.96 	 0 	 7 	 262 
	 20 	 1019.61 	 5 	 3.79 	 1 	 1 	 1 	 3.79 	 1.92 	 53.87 	 7 	 14 	 269 
	 20 	 1028.56 	 2 	 6.80 	 1 	 1 	 1 	 -10.04 	 -0.09 	 59.43 	 4 	 18 	 273 
	 20 	 1037.25 	 4 	 6.87 	 1 	 1 	 1 	 11.59 	 4.32 	 64.09 	 4 	 22 	 277 
	 21 	 1046.41 	 2 	 6.66 	 1 	 1 	 1 	 -10.75 	 -0.17 	 61.88 	 4 	 4 	 281 
	 21 	 1058.09 	 3 	 10.00 	 1 	 0 	 1 	 -5.39 	 0.58 	 109.14 	 0 	 4 	 281 
	 21 	 1067.59 	 2 	 8.18 	 1 	 1 	 1 	 -11.03 	 0.99 	 94.50 	 2 	 6 	 283 
	 21 	 1079.16 	 4 	 10.00 	 0 	 0 	 1 	 -4.86 	 0.96 	 132.65 	 0 	 6 	 283 
	 21 	 1086.45 	 2 	 6.28 	 1 	 1 	 1 	 -10.97 	 -0.57 	 77.37 	 4 	 10 	 287 
	 22 	 1092.28 	 3 	 3.62 	 1 	 1 	 1 	 -8.12 	 4.22 	 24.56 	 7 	 7 	 294 
	 22 	 1104.00 	 4 	 10.00 	 0 	 0 	 1 	 -0.54 	 0.08 	 77.90 	 0 	 7 	 294 
	 22 	 1114.72 	 6 	 10.00 	 1 	 0 	 1 	 3.16 	 -3.25 	 74.39 	 0 	 7 	 294 
	 22 	 1124.19 	 5 	 8.50 	 1 	 1 	 1 	 3.53 	 -1.76 	 65.72 	 2 	 9 	 296 
	 22 	 1135.73 	 4 	 10.00 	 1 	 0 	 1 	 3.23 	 2.92 	 107.56 	 0 	 9 	 296 
	 23 	 1146.73 	 4 	 10.00 	 0 	 0 	 0 	 11.24 	 -5.24 	 139.96 	 0 	 0 	 296 
	 23 	 1157.63 	 1 	 10.00 	 1 	 0 	 0 	 -5.29 	 -8.80 	 85.92 	 0 	 0 	 296 
	 23 	 1168.34 	 3 	 10.00 	 0 	 0 	 0 	 -5.26 	 -5.39 	 92.08 	 0 	 0 	 296 
	 23 	 1173.84 	 5 	 4.65 	 1 	 1 	 0 	 3.74 	 -1.00 	 49.66 	 6 	 6 	 302 
	 23 	 1180.08 	 2 	 4.48 	 1 	 1 	 0 	 -10.39 	 -1.14 	 30.65 	 6 	 12 	 308 
	 24 	 1186.02 	 5 	 3.84 	 1 	 1 	 1 	 4.17 	 -0.31 	 44.56 	 7 	 7 	 315 
	 24 	 1197.78 	 2 	 10.00 	 1 	 0 	 1 	 -10.88 	 -0.52 	 96.59 	 0 	 7 	 315 
	 24 	 1203.45 	 5 	 5.02 	 1 	 1 	 1 	 3.63 	 0.69 	 58.70 	 5 	 12 	 320 
	 24 	 1215.02 	 3 	 10.00 	 1 	 0 	 1 	 -13.58 	 4.46 	 185.61 	 0 	 12 	 320 
	 24 	 1222.05 	 1 	 6.10 	 1 	 1 	 1 	 -3.87 	 -5.36 	 85.09 	 4 	 16 	 324 
	 25 	 1227.39 	 2 	 3.21 	 1 	 1 	 1 	 -10.13 	 -0.18 	 31.09 	 7 	 7 	 331 
	 25 	 1232.72 	 5 	 3.56 	 1 	 1 	 1 	 3.55 	 0.45 	 43.43 	 7 	 14 	 338 
	 25 	 1242.06 	 1 	 7.24 	 1 	 1 	 1 	 -4.41 	 -3.42 	 57.43 	 3 	 17 	 341 
	 25 	 1248.78 	 5 	 4.77 	 1 	 1 	 1 	 4.24 	 -0.45 	 33.56 	 6 	 23 	 347 
	 25 	 1260.38 	 3 	 10.00 	 1 	 0 	 1 	 -2.10 	 0.38 	 196.56 	 0 	 23 	 347 
	 26 	 1271.31 	 4 	 10.00 	 1 	 0 	 0 	 5.37 	 -1.26 	 105.24 	 0 	 0 	 347 
	 26 	 1278.70 	 1 	 6.33 	 1 	 1 	 0 	 -3.78 	 -4.17 	 58.33 	 4 	 4 	 351 
	 26 	 1284.75 	 3 	 4.12 	 1 	 1 	 0 	 -7.12 	 5.13 	 24.40 	 6 	 10 	 357 
	 26 	 1296.52 	 5 	 10.00 	 1 	 0 	 0 	 10.59 	 -1.96 	 134.96 	 0 	 10 	 357 
	 26 	 1301.66 	 2 	 4.45 	 1 	 1 	 0 	 -10.04 	 -0.21 	 54.22 	 6 	 16 	 363 
	 27 	 1313.61 	 4 	 10.00 	 1 	 0 	 0 	 5.30 	 6.84 	 92.79 	 0 	 0 	 363 
	 27 	 1320.66 	 1 	 5.97 	 1 	 1 	 0 	 -5.05 	 -4.30 	 52.95 	 5 	 5 	 368 
	 27 	 1328.56 	 3 	 5.86 	 1 	 1 	 0 	 -7.63 	 4.19 	 33.75 	 5 	 10 	 373 
	 27 	 1339.20 	 5 	 8.64 	 1 	 1 	 0 	 3.13 	 -0.36 	 68.20 	 2 	 12 	 375 
	 27 	 1345.20 	 2 	 3.96 	 1 	 1 	 0 	 -9.84 	 -0.17 	 32.83 	 7 	 19 	 382 
	 28 	 1353.63 	 4 	 6.14 	 1 	 1 	 0 	 7.87 	 4.88 	 45.09 	 4 	 4 	 386 
	 28 	 1359.84 	 1 	 4.24 	 1 	 1 	 0 	 -1.94 	 -5.16 	 41.75 	 6 	 10 	 392 
	 28 	 1369.27 	 3 	 7.51 	 1 	 1 	 0 	 -7.09 	 4.60 	 64.84 	 3 	 13 	 395 
	 28 	 1375.00 	 5 	 3.93 	 1 	 1 	 0 	 3.66 	 0.47 	 44.46 	 7 	 20 	 402 
	 28 	 1383.08 	 2 	 6.05 	 1 	 1 	 0 	 -8.54 	 -0.52 	 68.07 	 4 	 24 	 406 
	 29 	 1395.42 	 4 	 10.00 	 1 	 1 	 0 	 7.78 	 -0.02 	 81.46 	 0 	 0 	 406 
	 29 	 1399.42 	 1 	 3.17 	 1 	 1 	 0 	 -2.79 	 -5.46 	 39.18 	 7 	 7 	 413 
	 29 	 1405.69 	 3 	 4.38 	 1 	 1 	 0 	 -6.72 	 5.10 	 25.14 	 6 	 13 	 419 
	 29 	 1413.64 	 5 	 6.12 	 1 	 1 	 0 	 5.35 	 -2.24 	 62.80 	 4 	 17 	 423 
	 29 	 1419.55 	 2 	 3.96 	 1 	 1 	 0 	 -8.92 	 -1.08 	 39.67 	 7 	 24 	 430 
	 30 	 1431.41 	 4 	 10.00 	 0 	 0 	 0 	 0.66 	 2.48 	 94.36 	 0 	 0 	 430 
	 30 	 1439.13 	 1 	 6.52 	 1 	 1 	 0 	 -3.57 	 -6.23 	 47.79 	 4 	 4 	 434 
	 30 	 1451.13 	 3 	 10.00 	 0 	 0 	 0 	 -2.10 	 -4.44 	 67.17 	 0 	 4 	 434 
	 30 	 1458.91 	 5 	 6.84 	 1 	 1 	 0 	 6.52 	 0.31 	 71.12 	 4 	 8 	 438 
	 30 	 1466.80 	 2 	 5.76 	 1 	 1 	 0 	 -11.03 	 1.04 	 53.83 	 5 	 13 	 443 
	 31 	 1478.94 	 4 	 10.00 	 1 	 0 	 0 	 11.30 	 0.71 	 77.01 	 0 	 0 	 443 
	 31 	 1483.06 	 1 	 3.46 	 1 	 1 	 0 	 -4.37 	 -3.82 	 32.65 	 7 	 7 	 450 
	 31 	 1490.50 	 3 	 5.42 	 1 	 1 	 0 	 -5.77 	 4.33 	 38.22 	 5 	 12 	 455 
	 31 	 1495.56 	 5 	 3.37 	 1 	 1 	 0 	 4.85 	 0.10 	 43.85 	 7 	 19 	 462 
	 31 	 1504.00 	 2 	 6.33 	 1 	 1 	 0 	 -7.73 	 -0.50 	 56.85 	 4 	 23 	 466 
	 32 	 1517.39 	 4 	 10.00 	 0 	 0 	 0 	 0.24 	 1.75 	 80.55 	 0 	 0 	 466 
	 32 	 1522.52 	 1 	 4.34 	 1 	 1 	 0 	 -3.28 	 -5.42 	 32.72 	 6 	 6 	 472 
	 32 	 1531.42 	 3 	 6.58 	 1 	 1 	 0 	 -6.52 	 4.37 	 59.53 	 4 	 10 	 476 
	 32 	 1537.23 	 5 	 3.96 	 1 	 1 	 0 	 5.48 	 -1.56 	 43.71 	 7 	 17 	 483 
	 32 	 1543.72 	 2 	 4.50 	 1 	 1 	 0 	 -10.30 	 -1.83 	 44.57 	 6 	 23 	 489 
	 33 	 1555.80 	 1 	 10.00 	 1 	 0 	 1 	 -4.70 	 -4.81 	 66.35 	 0 	 0 	 489 
	 33 	 1566.06 	 4 	 9.18 	 1 	 1 	 1 	 10.42 	 5.28 	 67.40 	 1 	 1 	 490 
	 33 	 1577.92 	 1 	 10.00 	 1 	 0 	 1 	 -0.21 	 -4.96 	 53.63 	 0 	 1 	 490 
	 33 	 1586.41 	 6 	 7.38 	 1 	 1 	 1 	 6.54 	 -4.08 	 45.74 	 3 	 4 	 493 
	 33 	 1592.52 	 5 	 4.26 	 1 	 1 	 1 	 5.74 	 -0.88 	 31.49 	 6 	 10 	 499 
	 34 	 1604.63 	 4 	 10.00 	 1 	 0 	 0 	 3.69 	 7.20 	 58.15 	 0 	 0 	 499 
	 34 	 1611.55 	 1 	 6.05 	 1 	 1 	 0 	 -3.60 	 -4.63 	 51.34 	 4 	 4 	 503 
	 34 	 1623.48 	 3 	 10.00 	 1 	 0 	 0 	 -8.39 	 4.00 	 64.10 	 0 	 4 	 503 
	 34 	 1634.36 	 5 	 10.00 	 1 	 0 	 0 	 -0.02 	 0.86 	 88.63 	 0 	 4 	 503 
	 34 	 1639.16 	 2 	 4.14 	 1 	 1 	 0 	 -9.77 	 0.62 	 44.99 	 6 	 10 	 509 
	 35 	 1651.47 	 4 	 9.63 	 1 	 1 	 0 	 8.03 	 4.28 	 59.58 	 1 	 1 	 510 
	 35 	 1663.08 	 1 	 9.48 	 1 	 1 	 0 	 -1.71 	 -4.18 	 90.81 	 1 	 2 	 511 
	 35 	 1669.33 	 3 	 4.26 	 1 	 1 	 0 	 -4.95 	 3.94 	 23.88 	 6 	 8 	 517 
	 35 	 1674.42 	 5 	 3.16 	 1 	 1 	 0 	 5.10 	 0.47 	 25.07 	 7 	 15 	 524 
	 35 	 1678.67 	 2 	 2.47 	 1 	 1 	 0 	 -10.87 	 0.77 	 29.07 	 8 	 23 	 532 
	 36 	 1690.59 	 4 	 10.00 	 0 	 0 	 1 	 6.47 	 -5.69 	 79.61 	 0 	 0 	 532 
	 36 	 1697.97 	 5 	 6.14 	 1 	 1 	 1 	 5.13 	 0.78 	 73.25 	 4 	 4 	 536 
	 36 	 1709.52 	 6 	 10.00 	 1 	 0 	 1 	 1.34 	 -4.53 	 69.38 	 0 	 4 	 536 
	 36 	 1714.47 	 2 	 4.07 	 1 	 1 	 1 	 -8.90 	 -1.73 	 28.22 	 6 	 10 	 542 
	 36 	 1726.20 	 5 	 10.00 	 1 	 0 	 1 	 9.21 	 -3.69 	 60.38 	 0 	 10 	 542 
	 37 	 1738.36 	 4 	 10.00 	 1 	 0 	 1 	 8.38 	 -1.24 	 150.56 	 0 	 0 	 542 
	 37 	 1741.47 	 2 	 2.46 	 1 	 1 	 1 	 -9.44 	 0.12 	 35.65 	 8 	 8 	 550 
	 37 	 1753.33 	 4 	 10.00 	 1 	 0 	 1 	 7.80 	 1.51 	 110.18 	 0 	 8 	 550 
	 37 	 1756.80 	 2 	 2.66 	 1 	 1 	 1 	 -11.43 	 0.06 	 33.85 	 8 	 16 	 558 
	 37 	 1765.47 	 5 	 6.81 	 1 	 1 	 1 	 4.81 	 1.38 	 65.99 	 4 	 20 	 562 
	 38 	 1775.42 	 4 	 7.78 	 1 	 1 	 0 	 9.23 	 4.81 	 103.29 	 3 	 3 	 565 
	 38 	 1787.20 	 1 	 10.00 	 1 	 0 	 0 	 -5.15 	 -4.16 	 71.14 	 0 	 3 	 565 
	 38 	 1797.72 	 3 	 10.00 	 1 	 0 	 0 	 -11.89 	 0.93 	 150.03 	 0 	 3 	 565 
	 38 	 1807.95 	 5 	 9.19 	 1 	 1 	 0 	 5.19 	 1.23 	 109.51 	 1 	 4 	 566 
	 38 	 1813.03 	 2 	 3.14 	 1 	 1 	 0 	 -11.24 	 0.68 	 32.41 	 7 	 11 	 573 
	 39 	 1819.19 	 4 	 4.00 	 1 	 1 	 0 	 10.16 	 5.63 	 41.65 	 7 	 7 	 580 
	 39 	 1824.88 	 1 	 3.89 	 1 	 1 	 0 	 -4.02 	 -4.83 	 48.51 	 7 	 14 	 587 
	 39 	 1833.38 	 3 	 6.69 	 1 	 1 	 0 	 -8.09 	 6.05 	 58.10 	 4 	 18 	 591 
	 39 	 1845.20 	 5 	 10.00 	 1 	 0 	 0 	 4.55 	 -3.61 	 96.04 	 0 	 18 	 591 
	 39 	 1848.59 	 2 	 2.76 	 1 	 1 	 0 	 -11.03 	 -0.32 	 34.38 	 8 	 26 	 599 
	 40 	 1860.70 	 4 	 10.00 	 1 	 1 	 0 	 6.85 	 3.45 	 116.58 	 0 	 0 	 599 
	 40 	 1869.39 	 1 	 7.92 	 1 	 1 	 0 	 -1.88 	 -3.99 	 88.79 	 3 	 3 	 602 
	 40 	 1881.06 	 3 	 10.00 	 1 	 0 	 0 	 -0.92 	 0.93 	 89.07 	 0 	 3 	 602 
	 40 	 1885.42 	 5 	 3.41 	 1 	 1 	 0 	 3.81 	 -0.88 	 31.27 	 7 	 10 	 609 
	 40 	 1893.77 	 2 	 6.55 	 1 	 1 	 0 	 -9.98 	 -1.43 	 48.28 	 4 	 14 	 613 
