			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 4 	 274.36 	 2 	 6.14 	 1 	 1 	 0 	 -11.13 	 -2.72 	 44.32 	 4 	 19 	 78 
	 5 	 290.44 	 4 	 10.00 	 0 	 0 	 0 	 1.90 	 -3.74 	 132.25 	 0 	 0 	 78 
	 5 	 304.59 	 1 	 10.00 	 0 	 0 	 0 	 -11.82 	 -5.19 	 102.43 	 0 	 0 	 78 
	 5 	 316.36 	 3 	 8.32 	 1 	 1 	 0 	 -7.80 	 4.22 	 84.64 	 2 	 2 	 80 
	 5 	 328.25 	 5 	 10.00 	 1 	 0 	 0 	 2.68 	 -0.35 	 152.23 	 0 	 2 	 80 
	 5 	 333.72 	 2 	 4.68 	 1 	 1 	 0 	 -8.03 	 -0.39 	 52.96 	 6 	 8 	 86 
	 6 	 342.67 	 1 	 6.14 	 1 	 1 	 1 	 -4.67 	 -5.03 	 81.02 	 4 	 4 	 90 
	 6 	 354.48 	 3 	 10.00 	 1 	 1 	 1 	 -3.77 	 3.11 	 99.21 	 0 	 4 	 90 
	 6 	 365.27 	 1 	 10.00 	 1 	 0 	 1 	 -1.18 	 -5.61 	 137.68 	 0 	 4 	 90 
	 6 	 375.84 	 4 	 10.00 	 0 	 0 	 1 	 -0.52 	 -0.34 	 144.33 	 0 	 4 	 90 
	 6 	 386.48 	 5 	 9.44 	 1 	 1 	 1 	 3.79 	 -1.52 	 121.92 	 1 	 5 	 91 
	 7 	 398.45 	 4 	 10.00 	 0 	 0 	 0 	 -2.58 	 6.15 	 203.08 	 0 	 0 	 91 
	 7 	 405.17 	 1 	 5.65 	 1 	 1 	 0 	 -1.96 	 -4.71 	 59.97 	 5 	 5 	 96 
	 7 	 409.58 	 3 	 2.51 	 1 	 1 	 0 	 -4.77 	 6.21 	 31.00 	 8 	 13 	 104 
	 7 	 421.30 	 5 	 10.00 	 1 	 0 	 0 	 -1.63 	 -2.15 	 146.89 	 0 	 13 	 104 
	 7 	 426.61 	 2 	 4.48 	 1 	 1 	 0 	 -10.63 	 -2.59 	 47.77 	 6 	 19 	 110 
	 8 	 437.20 	 3 	 8.00 	 1 	 1 	 1 	 -3.67 	 4.42 	 67.46 	 2 	 2 	 112 
	 8 	 448.14 	 1 	 8.59 	 1 	 1 	 1 	 -2.81 	 -4.56 	 94.37 	 2 	 4 	 114 
	 8 	 460.05 	 3 	 10.00 	 1 	 0 	 1 	 -2.20 	 5.98 	 126.06 	 0 	 4 	 114 
	 8 	 470.67 	 4 	 10.00 	 0 	 0 	 1 	 -3.45 	 -6.57 	 151.37 	 0 	 4 	 114 
	 8 	 481.75 	 3 	 10.00 	 1 	 0 	 1 	 -6.30 	 3.90 	 120.91 	 0 	 4 	 114 
	 9 	 493.19 	 5 	 10.00 	 1 	 1 	 1 	 1.76 	 1.11 	 102.77 	 0 	 0 	 114 
	 9 	 503.73 	 4 	 10.00 	 0 	 0 	 1 	 0.28 	 4.14 	 107.35 	 0 	 0 	 114 
	 9 	 514.48 	 2 	 10.00 	 1 	 0 	 1 	 -9.59 	 -3.61 	 91.53 	 0 	 0 	 114 
	 9 	 517.89 	 3 	 2.62 	 1 	 1 	 1 	 -5.23 	 4.47 	 29.98 	 8 	 8 	 122 
	 9 	 524.27 	 2 	 4.32 	 1 	 1 	 1 	 -10.54 	 -0.25 	 34.76 	 6 	 14 	 128 
	 10 	 536.19 	 5 	 10.00 	 1 	 0 	 1 	 -1.08 	 -1.03 	 133.38 	 0 	 0 	 128 
	 10 	 540.47 	 2 	 3.50 	 1 	 1 	 1 	 -8.29 	 -0.69 	 64.79 	 7 	 7 	 135 
	 10 	 550.05 	 5 	 7.49 	 1 	 1 	 1 	 5.76 	 -0.89 	 97.84 	 3 	 10 	 138 
	 10 	 556.02 	 6 	 4.09 	 1 	 1 	 1 	 7.06 	 -4.40 	 57.88 	 6 	 16 	 144 
	 10 	 561.30 	 2 	 3.48 	 1 	 1 	 1 	 -10.51 	 -0.88 	 40.09 	 7 	 23 	 151 
