			Calibration results:

	 zeroX 	 zeroY 	 XMaxWeight 	 XMinWeight 	 YMaxWeight 	 YMinWeight
	 0.00 	 0.00 	 12.00 	 -12.00 	 8.00 	 -8.00 


	 centerAx 	 centerAy 	 centerBx 	 centerBy 	 centerCx 	 centerCy 	 centerDx 	 centerDy 	 centerEx 	 centerEy 	 centerFx 	 centerFy
	 -6.00 	 5.00 	 9.00 	 5.00 	 -9.00 	 0.00 	 5.00 	 0.00 	 -3.00 	 -5.00 	 7.00 	 -5.00 


	 trialNum 	 time 	 targetlNum 	 targetTime 	 Weightshift success 	 button success 	 random or set sequence 	 X coord of target 	 Y coord of target 	 COPtotalpath 	 ScorePerTarget 	 ScorePerTrial 	 CumulativeScore 
	 3 	 746.27 	 1 	 7.66 	 1 	 1 	 0 	 -1.77 	 -4.48 	 49.82 	 3 	 3 	 40 
	 3 	 751.00 	 3 	 2.79 	 1 	 1 	 0 	 -6.81 	 6.32 	 17.13 	 8 	 11 	 48 
	 3 	 755.70 	 5 	 2.82 	 1 	 1 	 0 	 3.38 	 0.43 	 16.80 	 8 	 19 	 56 
	 3 	 764.25 	 2 	 6.05 	 1 	 1 	 0 	 -8.79 	 1.69 	 28.44 	 4 	 23 	 60 
	 4 	 775.06 	 4 	 8.00 	 1 	 1 	 0 	 8.41 	 6.82 	 163.02 	 2 	 2 	 62 
	 4 	 781.50 	 1 	 4.30 	 1 	 1 	 0 	 -3.52 	 -3.56 	 33.09 	 6 	 8 	 68 
	 4 	 787.66 	 3 	 3.91 	 1 	 1 	 0 	 -5.77 	 5.83 	 26.85 	 7 	 15 	 75 
	 4 	 792.86 	 5 	 3.19 	 1 	 1 	 0 	 3.94 	 1.60 	 17.35 	 7 	 22 	 82 
	 4 	 798.84 	 2 	 3.81 	 1 	 1 	 0 	 -9.89 	 -0.77 	 23.66 	 7 	 29 	 89 
	 5 	 806.48 	 4 	 5.12 	 1 	 1 	 0 	 7.77 	 5.03 	 35.59 	 5 	 5 	 94 
	 5 	 813.03 	 1 	 4.73 	 1 	 1 	 0 	 -3.50 	 -3.65 	 30.46 	 6 	 11 	 100 
	 5 	 817.83 	 3 	 2.70 	 1 	 1 	 0 	 -6.23 	 4.83 	 17.55 	 8 	 19 	 108 
	 5 	 822.09 	 5 	 2.45 	 1 	 1 	 0 	 4.59 	 0.20 	 14.03 	 8 	 27 	 116 
	 5 	 827.92 	 2 	 3.82 	 1 	 1 	 0 	 -8.37 	 0.84 	 24.49 	 7 	 34 	 123 
	 6 	 838.34 	 4 	 5.78 	 1 	 1 	 1 	 8.57 	 4.49 	 63.89 	 5 	 5 	 128 
	 6 	 844.58 	 6 	 4.42 	 1 	 1 	 1 	 7.15 	 -4.56 	 35.37 	 6 	 11 	 134 
	 6 	 851.11 	 3 	 4.57 	 1 	 1 	 1 	 -5.82 	 4.17 	 43.21 	 6 	 17 	 140 
	 6 	 860.13 	 5 	 6.86 	 1 	 1 	 1 	 4.41 	 1.06 	 49.36 	 4 	 21 	 144 
	 6 	 865.75 	 4 	 3.64 	 1 	 1 	 1 	 8.63 	 4.48 	 25.90 	 7 	 28 	 151 
	 7 	 873.95 	 4 	 5.29 	 1 	 1 	 0 	 10.03 	 6.39 	 73.70 	 5 	 5 	 156 
	 7 	 883.78 	 1 	 7.60 	 1 	 1 	 0 	 -2.12 	 -4.19 	 137.22 	 3 	 8 	 159 
	 7 	 888.81 	 3 	 3.01 	 1 	 1 	 0 	 -6.40 	 6.67 	 21.54 	 7 	 15 	 166 
	 7 	 895.94 	 5 	 4.87 	 1 	 1 	 0 	 5.21 	 2.40 	 31.92 	 6 	 21 	 172 
	 7 	 902.95 	 2 	 4.87 	 1 	 1 	 0 	 -8.99 	 0.32 	 33.16 	 6 	 27 	 178 
	 8 	 915.66 	 6 	 10.00 	 0 	 0 	 1 	 -17.65 	 0.97 	 203.50 	 0 	 0 	 178 
	 8 	 926.23 	 3 	 10.00 	 0 	 0 	 1 	 21.31 	 0.32 	 441.24 	 0 	 0 	 178 
	 8 	 936.81 	 5 	 10.00 	 0 	 0 	 1 	 17.88 	 -0.68 	 289.99 	 0 	 0 	 178 
	 8 	 947.39 	 4 	 10.00 	 0 	 0 	 1 	 19.57 	 0.23 	 226.74 	 0 	 0 	 178 
	 8 	 958.00 	 3 	 10.00 	 0 	 0 	 1 	 21.29 	 -0.06 	 281.07 	 0 	 0 	 178 
